Position;Business Name;Address;Phone Number;Email;Website;Category
1138;Podhorný Marián, Mgr.;Cajlanská 1818/99, 90201 Pezinok;421905245207;;;Výučba plávania
1139;UM Marketing, s.r.o.;dona Sandtnera 7, 90201 Pezinok;421911125513;;;Supermarkety , veľkopredajne
1140;Miroslav Krupan;L. Novomeského 2719/34, 90201 Pezinok;421903474611;;;Nápoje
1141;ŇUFÁK - chovateľské potreby;Holubyho 83/73, 90201 Pezinok;421336408177;nufak@stonline.sk;http://www.kingothelluland.sk;Chovatelia , potreby pre chovateľov
1142;ING. Marián Greguš;Banícka 2106/47, 90201 Pezinok;421908461847;;;Poľnohospodárske stroje a zariadenia
1143;INSTAMIK SK, s.r.o.;Tehelná 1766/13, 90201 Pezinok;421336406860;http://www.instamik.sk;http://www.instamik.sk;Sanitárna technika a zariadenia
1144;AGROFOX - Andrea Líšková;Holubyho 81, 90201 Pezinok;421347732023;agrofox@centrum.sk;http://www.agrofox.sk;Záhradnícke náradie a stroje
1145;Kureková Helena;Bratislavská 199/87, 90201 Pezinok;421903933260;;;Krajčírstvo
1146;HCI SLOVAKIA, s.r.o.;Glejovka 15, 90201 Pezinok;421336485782;http://www.hci.sk;http://www.hci.sk;Chemické výrobky
1147;NADAX Hrnčiarová Nadežda;Fajgalská cesta, 90201 Pezinok;421336477752;;;Relaxačné a wellness centrá
1148;Dychová hudba PEZINČANKA;Polkorábova 5, 90201 Pezinok;421336401543;záujmové;;Kluby , spoločenské , záujmové
1149;ZAS - FANT Baláž Vladimír;Bystrická, 90201 Pezinok;421336422549;;;Trafiky
1150;DR Unit, spol. s r.o.;Nová 2567, 90203 Pezinok;421336401515;;;Voda - rozvody
1151;DEICHMANN;Šenkvická Cesta 4798 12D/Bozin Shopping, 90201 Pezinok;421901758065;service-sk@deichmann.com;https://stores.deichmann.com/sk-sk/sk/bratislavsky-kraj/pezinok/senkvicka-cesta-479812d;Obuv - predaj
1152;PEZINSKÉ TEHELNE PANELÁREŇ a.s.;Za dráhou 1648/2, 90201 Pezinok;421336413420;info@pezinske-tehelne.sk;http://www.pezinske-tehelne.sk;Stavebniny , stavebný materiál
1153;TOTO VIDEO - VIDEOPRODUKCIA;1. mája 1239/33, 90201 Pezinok;štúdiá;;;Rozhlasové spoločnosti , štúdiá
1154;Ferdinand Minarovič Pezinský dvor;Kollárova 4017/3A, 90201 Pezinok;421336406908;pezinsky.dvor@zoznam.sk;http://www.gastromenu.sk;Reštaurácie
1155;Jozef Bilčík Autoservis Trio;Hrnčiarska 385/31, 90201 Pezinok;421903452821;;;Automobily - servisy
1156;KVAK GASTRO - Juraj Kvak;Bystrická 2487/32, 90201 Pezinok;421948270003;;;Reštaurácie
1157;BILLION PLASTIC, s.r.o.;Malacká Cesta 1903/21, 90201 Pezinok;421911219704;;;Rekonštrukcie budov , bytov
1158;REŠTAURÁCIA A BAR U SLAMEŇÁKA;Suvorovova 1643/1, 90201 Pezinok;421903626320;;;Reštaurácie
1159;ALFO - Andrej Alföldy;Za koníčkom 1339/3, 90201 Pezinok;421911811580;http://www.kopanie-studni.sk;http://www.kopanie-studni.sk;Studniarske práce , studniari
1160;Vajsábel Ján - Rigel;Za hradbami 2277/34, 90201 Pezinok;421336404030;rigel@centrum.sk;http://www.rigel.sk;Dvere , brány a vráta
1161;TOREA - Ing. Danica Tomašových;Jilemnického 990/5, 90201 Pezinok;421903765918;http://www.torea-reality.com;http://www.torea-reality.com;Realitné kancelárie
1162;TAXI-HaMi - Marian Hanusek;Holubyho 86/79, 90201 Pezinok;421903226645;;;Taxislužba
1163;SKAN Ria - Ing. Valéria Nováková;Kalinčiakova 8, 90201 Pezinok;421903433527;novakova@podlahovekurenie.sk;http://www.novaknovak.sk;Strechy - krytiny
1164;Šiška Marek - MS AUTO;Bratislavská 198/85, 90201 Pezinok;421336422001;;;Automobily - servisy
1165;JŠ servis, s.r.o.;Bratislavská 197/83, 90201 Pezinok;421336423259;;;Betón , betónové výrobky
1166;Quatro print, spol. s r.o.;Šenkvická cesta 14, 90201 Pezinok;421336408599;obchod@quatroprint.sk;http://www.quatroprint.sk;Tlačiarne , tlačiarenské práce
1167;MK PROJEKT PROJEKČNÉ PRÁCE;Na Bielenisku 4, 90201 Pezinok;421336402478;;;Projektanti , projektovanie
1168;Hajtmánek Marcel PRINTECH;Banícka 3986/11, 90201 Pezinok;421336402728;;;Tlačiarne , tlačiarenské práce
1169;MÚZEUM RODNÝ DOM J. KUPECKÉHO;Kupeckého, 90201 Pezinok;421336403069;;;Múzeá
1170;JŠ SERVIS s.r.o.;Bratislavská 197/83, 90201 Pezinok;421336422452;jsservis@jsservis.sk;http://www.chiruca.sk;Lovecké a poľovnícke potreby
1171;CENTRUM SERVIS s.r.o.;Zigmundíkova 674/32, 90201 Pezinok;421336402650;http://www.centrumservis.sk;http://www.centrumservis.sk;Tlačiarne , tlačiarenské práce
1172;COLORMONT - Brocka Rastislav;Kollárova 135/18, 90201 Pezinok;421336412191;colormont@colormont.sk;http://www.colormont.sk;Elektrické spotrebiče
1173;U Švagra, s.r.o.;Myslenická 3049/101, 90203 Pezinok;421336422122;;;Jedálne , rozvoz jedál
1174;Trnovcová Silvia, MUDr.;Moyzesova 1666/4, 90201 Pezinok;421336406185;;;Psychiatria
1175;DOMOV SOCIÁLNYCH SLUŽIEB pre deti HESTIA;Jesenského 281/18, 90201 Pezinok;421336412070;;;Sociálne služby
1176;GRAVOTAN - SERGEJ TANSKA - GRAVÍROVANIE A PEČIATKY;Moyzesova 1660/13, 90201 Pezinok;421336412540;;;Rytectvo
1177;SÚKROMNÁ JAZYKOVÁ ŠKOLA PRI RVZ;Tehelná 1661/1, 90201 Pezinok;;;;Kurzy a školenia
1178;Ján Eliaš - ELIAS STICK & DRUCK;Svätoplukova 2712/11, 90201 Pezinok;421948804296;;;Sprostredkovateľské služby
1179;Klenoty H + H Milan Hupka;Holubyho 62/31, 90201 Pezinok;421948912910;info@klenoty-hh.sk;http://www.klenoty-hh.sk;Klenoty , šperky
1180;IMAŠI - JUDr. Marian Šimončič;M. R. Štefánika 30/20, 90201 Pezinok;421911778040;;;Automobily - servisy
1181;MIPS - SLOVAKIA - Ing. Milan Pleva;Veltlínska 5972/3, 90201 Pezinok;421903688210;;;Sprostredkovateľské služby
1182;Filip Jánoš - Fee Jay Design;Záhradná 1383/11, 90201 Pezinok;421903270494;;;Grafici - dizajnéri
1183;Henrich Held TAXI BELI;Fraňa Kráľa 485/1, 90201 Pezinok;421336444444;;;Taxislužba
1184;eDiéta;Šenkvická cesta 12/D, 90201 Pezinok;421905273042;info@edieta.sk;https://www.edieta.sk;Zdravá výživa , doplnky a biopotraviny
1185;Kvak Ján, Ing. - jazykové poradenstvo;Nerudova 1310/25, 90201 Pezinok;421911206205;;;Poradenstvo , poradne
1186;I.M.D. Invest, s.r.o.;Holubyho 77/61, 90201 Pezinok;421911244067;;;Podnikateľské poradenstvo
1187;Národný salón vín Slovenskej republiky;Mladoboleslavská 1114/5, 90201 Pezinok;421336405174;;;Vinárstvo a sadovníctvo
1188;LKW - SERVIS Valovič, s. r. o.;Šenkvická cesta 14/D, 90201 Pezinok;421948265989;jvalovic@lkw-servis.sk;http://www.lkw-servis.sk;Automobily - servisy
1189;Miroslav Kormanovič MK projekt;Za hradbami 2259/16, 90201 Pezinok;421903249781;;;Projektanti , projektovanie
1190;Nováková Valéria, Ing. SKAN Ria;Kalinčiakova 1074/8, 90201 Pezinok;421336413772;;;Klampiari , klampiarstvo
1191;EKOMA - EKONOMICKÝ MANAGEMENT - Štefánia Mandová;Záhradná 1383/11, 90201 Pezinok;421903213180;;;Ekonomické poradenstvo
1192;KVP Engineering Service s.r.o.;1. Mája 1728/15, 90201 Pezinok;421911961286;;;Projektanti , projektovanie
1193;Psyché;Hollého 2, 90201 Pezinok;421918549733;info@psychesro.sk;http://www.psychesro.sk;Psychológia , klinická
1194;Ing. Valéria Nováková SKAN Ria;Rázusova 1478/56, 90201 Pezinok;421903388661;novakova@podlahovekurenie.sk;http://www.novaknovak.sk;Strechy - krytiny
1195;LANGUAGE BISTRO Kernová Martina Ing.;Šenkvická cesta 2162/12, 90201 Pezinok;421336422070;;;Jazykové školy
1196;LIGA PROTI RAKOVINE SR;Slnečná 929/30, 90201 Pezinok;421908792382;;;Charitatívne organizácie
1197;BORG AUTOMOTIVE SLOVAKIA s.r.o.;Za dráhou 27, 90201 Pezinok;421336400271;;;Automobily - servisy
1198;TECHNO GROUP spol. s r.o.;Limbašská cesta 3522/4, 90203 Pezinok;technogroup@technogroup.sk;technogroup@technogroup.sk;http://www.technogroup.sk;Ochranné a bezpečnostné pomôcky
1199;Ai Sushi bar & restaurant;M.R.Štefánika 27, 90201 Pezinok;421336405083;info@aisushi.sk;http://www.aisushi.sk;Reštaurácie
1200;EUROPE COMPENY s.r.o.;Šenkvická cesta 2166/1, 90201 Pezinok;421336452257;;;Kancelárie - prenájom , služby
1201;Cafe Restaurant Penzion Slimáčka;Holubyho 98/12, 90201 Pezinok;421336412452;slimacka@slimacka.sk;http://www.slimacka.sk;Reštaurácie
1202;Svadobný salón Michaela;Holubyho 28, 90201 Pezinok;421336413675;michaela@svadobnysalonmichaela.sk;http://www.svadobnysalonmichaela.sk;Svadobné šaty , salóny
1203;M E D E L A N s.r.o.;M. R. Štefánika 10, 90201 Pezinok;421903454528;;;Maloobchod
1204;Ing. Michaela Vyskočilová - Zo srdca aranžérsky ateliér;Kukučínova 623/17, 90201 Pezinok;421948474048;;;Textil
1205;Gate;Šenkvická cesta 12/D, 90201 Pezinok;http://www.gate-wear.com;;http://www.gate-wear.com;Odevy - predaj
1206;EHRLE Slovakia, s. r. o.;Mlynárska 11, 90201 Pezinok;421484161702;info@ehrle-slovakia.sk;http://www.ehrle-slovakia.sk;Čistiace prístroje a zariadenia
1207;Kovac Services s. r. o. klinické skúšanie;Ľ. Rajtera 5255/20, 90201 Pezinok;421903928195;info@kovacservices.sk;http://www.kovacservices.sk;Kurzy a školenia
1208;DOPRAVNÁ A ZÁCHRANNÁ SLUŽBA Tanko František;Malacká cesta 2192/63, 90201 Pezinok;4213316170;;;Záchranná služba
1209;TECHNO GROUP spol. s r.o.;Limbašská cesta /4, 90203 Pezinok;421910922025;technogroup@technogroup.sk;https://www.technogroup.sk;Ochranné a bezpečnostné pomôcky
1210;Nákupné centrum MÓLO;Myslenická 2/C, 90201 Pezinok;421918994499;info@molo.sk;http://www.molo.sk;Nákupné centrá
1211;Ján Hulák JENDO - TAXI;Štúrova 3320/34, 90203 Pezinok;421902616615;;;Taxislužba
1212;OBO BETTERMANN s.r.o.;Viničnianska cesta 13, 90201 Pezinok;421336486222;objednavky@obo-bettermann.com;http://www.obobettermann.sk;Elektrotechnický materiál a zariadenia
1213;Ščepán Peter Vinovin;Jesenského 2, 90201 Pezinok;421911182684;sales@vinovin.sk;http://www.vinovin.sk;Vína , sekty , aperitívy
1214;ARA - chovateľské potreby;Myslenická 2/C, 90201 Pezinok;421917820377;http://www.molo.sk/obchod/3-priestor-1-31a-ara-zoo-dom-akvaristika-chovatelske-potreby;http://www.molo.sk/obchod/3-priestor-1-31a-ara-zoo-dom-akvaristika-chovatelske-potreby;Chovatelia , potreby pre chovateľov
1215;Madonna - odevy a doplnky;Myslenická 2/C, 90201 Pezinok;421903445924;kalivodovaz@gmail.com;http://www.molo.sk/obchod/29-madonna-odevy-a-doplnky;Odevy , textil , doplnky
1216;GRAFIT;Holubyho 52/11, 90201 Pezinok;421336413067;predaj@grafit.sk;http://www.grafit.sk;Kancelárska technika , vybavenie , potreby
1217;MIHAS - MICHAL SZEIDEMANN;Kupeckého 59, 90201 Pezinok;421903542134;;;Hasiace prístroje a zariadenia
1218;FIX MEDIUM s.r.o.;Hroznová 15, 90201 Pezinok;421904968889;fixmedium@zoznam.sk;;Demolácie , trhacie práce
1219;Peter Kuna-PKsanita;Kučišdorfská dolina 528, 90201 Pezinok;421948120013;peter.kunik@gmail.com;http://www.pksanita.sk;Voda - rozvody
1220;HORA ZDENKO MUDr.;Hollého 1078/2, 90201 Pezinok;421336412444;;;Lekári , všeobecní pre dospelých
1221;ALMAX, s.r.o.;Bratislavská 215/30, 90201 Pezinok;421336413601;ltb@ltb.sk;;Prekladatelia a tlmočníci
1222;DOBROVODA IVAN MUDr.;Hollého 1078/2, 90201 Pezinok;421336412102;;;Lekári , všeobecní pre dospelých
1223;TRIMY s. r. o.;Kukučínova 9, 90201 Pezinok;421908797852;trimy@trimy.sk;http://trimy.sk;Elektroinštalácie , elektroinštalačný materiál
1224;OSOBNÁ AUTOBUSOVÁ DOPRAVA - MLYNEK ANTON;Železničná 34, 90203 Pezinok;421336423128;;;Autobusová doprava
1225;PLAZA-Europa s.r.o.;Šenkvická cesta 4321, 90201 Pezinok;421948385566;plaza@plaza-europa.eu;;Rekonštrukcie budov , bytov
1226;Vladimír Neumann FOTO CENTER 2000;Holubyho 107/28, 90201 Pezinok;421336412607;fotooptic@zoznam.sk;http://www.studioneumann.sk;Fotografické práce
1227;PROFI SECURITY, s.r.o.;SNP 353/60, 90201 Pezinok;421905733975;;;Bezpečnostné služby a agentúry
1228;PM Pohony s.r.o.;Svätoplukova 2671/1, 90201 Pezinok;421944045358;pohonservis@pohonservis.sk;http://www.pohonservis.sk;Dvere , brány a vráta
1229;M + M MARTINEC, s.r.o.;Ukrajinská 58, 90201 Pezinok;421336402004;mm@martinec.sk;http://www.martinec.sk;Ploty a ohrady
1230;Kočnár Vladimír - ARA;Slnečná 33, 90201 Pezinok;421917820981;dogshop@dog-shop.sk;http://www.dog-shop.sk;Chovatelia , potreby pre chovateľov
1231;CHLAD-SERVIS spol. s r.o.;Cajlanská 81, 90201 Pezinok;421245922233;chladservis@chladservis.com;http://www.chladservis.com;Elektrické spotrebiče
1232;Polystav - Florián Polčic;Trnavská 20, 90201 Pezinok;421905400748;polcicflorian@gmail.com;http://hormannbrany.wbl.sk;Dvere , brány a vráta
1233;KOOPERATIVA poisťovňa, a.s. Vienna Insurance Group;Holubyho 5, 90201 Pezinok;421336414155;kancel114@koop.sk;http://www.koop.sk;Poistenie , poisťovne
1234;LUKY PLUS, spol. s r.o.;Holubyho 28, 90201 Pezinok;421336413002;schody@lukyplus.sk;http://www.schodisko.com;Schody , schodištia , zábradlia
1235;Taxi4you - Senčuch Jozef - SENTECH;Cajlanská 1806/75, 90201 Pezinok;421915587122;http://www.taxi4you.sk;http://www.taxi4you.sk;Taxislužba
1236;SALÓN AN - SI - Silvia Švarcová;Moyzesova 1659/11, 90201 Pezinok;421905699325;;;Salóny krásy
1237;Ing. Milan Šimovič - podnikanie v stavebníctve;M. R. Štefánika 24/10, 90201 Pezinok;421336413890;milansimovic@rsb.sk;;Rolety , markízy
1238;BATEA-STAV, s.r.o.;Viničnianska cesta 1, 90201 Pezinok;421336413866;batea@batea.sk;http://www.batea.sk;Stavebné firmy , spoločnosti
1239;MONTEX - Tatiana Horváthová;L. Novomeského 2733/26, 90201 Pezinok;421908781856;;;Dvere , brány a vráta
1240;Salón Ti-mi;Hollého 2, 90201 Pezinok;421903736116;info@salontimi.sk;http://www.salontimi.sk;Relaxačné a wellness centrá
1241;Lady Luxor - Tattoo & Piercing;Svätoplukova 3588/34, 90201 Pezinok;421907230450;ludmila.ladyluxor@gmail.com;;Tetovanie , piercing
1242;PRO DERMA, s.r.o.;Moyzesova 1666/4, 90201 Pezinok;421336412101;malikova.mudr@prodermacare.sk;http://www.prodermacare.sk;Kožné a pohlavné choroby
1243;Wedding no.1;Vincúrska 12, 90201 Pezinok;421911573197;info@weddingno1.sk;http://www.weddingno1.sk;Svadobné šaty , salóny
1244;T-L, s.r.o.;Šenkvičká 12/F, 90201 Pezinok;421903825232;info@tlba.sk;http://www.tlba.sk;Záhradnícke náradie a stroje
1245;TIGERLAK SLOVAKIA, spol. s r.o.;Moyzesova 1666/4, 90201 Pezinok;421336400071;office.sk@tiger-coatings.com;http://www.tiger-coatings.com;Povrchová úprava materiálov
1246;Šport Kodaj - športové a rybárske potreby;Trnavská 1702/31, 90201 Pezinok;421336454457;sport.kodaj@centrum.sk;http://www.sport-kodaj.sk;Športové potreby
1247;Kontaktné centrum;Moyzesova 18, 90201 Pezinok;421911231094;info@kontaktnecentrum.sk;http://www.kontaktnecentrum.sk;Telekomunikácie , telekomunikačné služby
1248;HOTIS RECYCLING SLOVAKIA s.r.o. - výkupňa;Myslenická 3001/1, 90201 Pezinok;421948686585;adriana.zubakova@hotis.sk;http://www.hotis.sk;Zberné suroviny
1249;Peter Lupták - ELINIKA;Banícka 2144/54, 90201 Pezinok;421903929400;Maliarskepracepl@gmail.com;http://maliarske-prace-elinika8.webnode.sk;Maliari interiérov , natierači
1250;GYMNÁZIUM;Senecká 2, 90201 Pezinok;421336412252;riaditel@gymsenpk.edu.sk;http://gymsenpk.edupage.org/;Školy , stredné
1251;DANTER - ŠEFČÍK PETER;Bratislavská 193/75, 90201 Pezinok;421905209336;topbrany@centrum.sk;http://www.topbrany.sk;Dvere , brány a vráta
1252;Farby-laky, Diskontná predajňa;Bratislavská 198/85, 90201 Pezinok;421336422027;pezinok@colorcentrum.sk;http://www.vasdomfarieb.sk/eshop.xhtml;Farby , laky
1253;E-shop Návliečky - Milan Horváth;L. Novomeského 2747/50, 90201 Pezinok;421902118127;navliecky@navliecky.sk;http://www.navliecky.sk;E-shopy
1254;Escape;Holubyho 28, 90201 Pezinok;421910368248;salon.escape@centrum.sk;http://hair-studio-escape.webnode.sk/kontakt/;Kaderníctvo , holičstvo
1255;Cykling Sport;Holubyho 28, 90201 Pezinok;421918344480;info@cyklodresy.sk;http://cyklodresy.sk;Odevy , športové
1256;E & V Fashion;Holubyho 28, 90201 Pezinok;421904091061;http://ocplus.sk/obchod-E-and-V-Fashion,76.html#abecedne,76;http://ocplus.sk/obchod-E-and-V-Fashion,76.html#abecedne,76;Odevy - predaj
1257;Farmársky košík;Holubyho 28, 90201 Pezinok;info@farmarskykosik.sk;info@farmarskykosik.sk;http://farmarskykosik.sk;Potraviny - predaj
1258;M & B;Holubyho 28, 90201 Pezinok;421336412043;mb.panskamoda@gmail.com;http://www.ocplus.sk/obchod-M-and-B,23.html#abecedne,23;Odevy , pánske
1259;K – gsm servis Bramas;Holubyho 28, 90201 Pezinok;421902058388;kgsmshop@kgsmshop.sk;http://kgsmshop.sk;Elektronika - opravy
1260;HCC - Healt Coach Centre;Holubyho 28, 90201 Pezinok;421905303661;petrf@obemail.com;http://www.chudnete.sk/mona;Chudnutie a tvarovanie postavy
1261;MAXIMUS OUTLET;Holubyho 28, 90201 Pezinok;http://maximusoutlet.sk;;http://maximusoutlet.sk;Odevy - predaj
1262;Kľúč RK, s.r.o. , realitná kancelária;Holubyho 28, 90201 Pezinok;421907507507;kluc@kluc.sk;http://kluc.sk;Realitné kancelárie
1263;CDS;Bernolákova 1560/52, 90201 Pezinok;;;;Reklama - agentúry
1264;B4YOU s.r.o.;Pezinok 5281/2, 90201 Pezinok;421919222236;http://www.choddovlastneho.sk;http://www.choddovlastneho.sk;Zakladanie , predaj a likvidácia firiem
1265;Peter Guštafík - INTERPRETA;Pezinok 40, 90201 Pezinok;421905532576;;;Prekladatelia a tlmočníci
1266;POTRAVINY KOMACO;Generála Peknika 1, 90201 Pezinok;421336402320;;;Potraviny - predaj
1267;Turbike s.r.o.;Bratislavská 157/1, 90201 Pezinok;421336412345;turbike@turbike.sk;http://www.turbike.sk;Obchody - zariadenia
1268;ALBERA, s.r.o.;Kollárova 133/14, 90201 Pezinok;421336407482;;;Doprava , medzinárodná
1269;TECHNOLIM, spol. s r.o.;Sládkovičova 1148/16, 90201 Pezinok;421336400361;;;Mäsiarske , údenárske a kuchárske potreby
1270;OBUV EMÍLIA;Holubyho 57/21, 90201 Pezinok;421336412015;;;Obuv - predaj
1271;BABA ŠPORT;Bratislavská 227/54, 90201 Pezinok;športové;;;Odevy , športové
1272;POTRAVINY NA PANGORTE;Zámocká 812/1, 90201 Pezinok;;;;Potraviny - predaj
1273;IPSV INTERIÉR;Jesenského 252/1, 90201 Pezinok;421336413007;;;Obchody - zariadenia
1274;SLOVTRANS, s.r.o.;Drevárska 1649/23, 90201 Pezinok;421336402291;;;Doprava , medzinárodná
1275;LG FASHION;M. R. Štefánika 25, 90201 Pezinok;421903456777;grancova@lgfashion.sk;https://www.lgfashion.sk;Odevy - predaj
1276;Ľuboš Grus;SNP 325/6, 90201 Pezinok;421903185864;;;Nákladné automobily - doprava a preprava
1277;Roman Olša;Svätoplukova 2644/24, 90201 Pezinok;421903258979;;;Nákladné automobily - doprava a preprava
1278;ONKOCET, s.r.o.;Kutuzovova 2174/4, 90201 Pezinok;421948610228;;;Zdravotnícke potreby , pomôcky a nábytok
1279;Katarína Nováková Melisa;Kollárova 11, 90201 Pezinok;421903121511;;;Krajčírstvo
1280;VICTORIAS s.r.o.;Kollárova 133/14, 90201 Pezinok;421336400704;;;Doprava , medzinárodná
1281;Milan Svetlák;Moyzesova 1682/38, 90201 Pezinok;421902163966;;;Nákladné automobily - doprava a preprava
1282;Peter Ifčič;Silvánová 2795/6, 90201 Pezinok;421904988889;;;Potraviny - predaj
1283;EMINENS, spol. s r.o.;Glejovka 1352/1, 90203 Pezinok;421336423107;;;Nákladné automobily - doprava a preprava
1284;BAKK s.r.o.;Tolstého 3700/1a, 90201 Pezinok;421911328099;;;Športové združenia , telovýchovné jednoty
1285;Roman Krasňanský;Gorkého 2680/14, 90201 Pezinok;421903254236;;;Nákladné automobily - doprava a preprava
1286;LUMAROS, s.r.o.;Bystrická 2491/5, 90201 Pezinok;421911580266;lumaros@stonline.sk;http://lumaros.sk;Nákladné automobily - doprava a preprava
1287;Vojtech Halan;Cajlanská 1838/143, 90201 Pezinok;421903923190;;;Nákladné automobily - doprava a preprava
1288;RAIMEX spol. s r. o.;Hrnčiarska 431/8, 90201 Pezinok;421903702503;raimex@raimex.sk;http://www.vinorajnic.sk;Drevo - spracovanie
1289;Pavol Holický;Svätoplukova 2655/6, 90201 Pezinok;421902606896;;;Doprava , medzinárodná
1290;Rolkom s.r.o.;Bratislavská 236/72, 90201 Pezinok;421948442444;pezinok@rolkom.sk;http://www.rolkom.sk;Nábytok , vstavaný
1291;PRINTFLOW s.r.o.;Nálepkova 2326/6, 90201 Pezinok;421903200440;printflow@printflow.sk;http://www.printflow.eu;Tlačiarenské stroje , zariadenia a potreby
1292;Regena, spol. s r.o.;Glejovka 1352/1, 90203 Pezinok;421336908610;;;Nákladné automobily , autobusy - opravy
1293;Cabaland, spol. s r.o.;Bystrická 2487/32, 90201 Pezinok;421902718357;;;Nákladné automobily - doprava a preprava
1294;DAVAR s. r. o.;Bratislavská 199/87, 90201 Pezinok;421336481271;http://davar.sk;http://davar.sk;Pohľadávky - vymáhanie
1295;EFZET, s. r. o.;Záhradná 1385/13, 90201 Pezinok;421905528207;;;Oleje , priemyselné
1296;JAVORINSKÝ IVAN;Sládkovičova 1120/11, 90201 Pezinok;;;;Nákladné automobily - doprava a preprava
1297;PNT s.r.o.;Bratislavská 197/83, 90201 Pezinok;421903704156;pnt@pnt.sk;http://www.pnt.sk;Doprava nadmerných a ťažkých nákladov
1298;Cremarfil s. r. o.;Silvánová 2795/6, 90201 Pezinok;421902162130;;;Stavby - zakladanie
1299;SUPERDISKONT, s.r.o.;Trnavská 22, 90201 Pezinok;421336453062;http://www.superdiskont.sk;http://www.superdiskont.sk;Nábytok , záhradný
